//X,Y,Z,ObjIdx
-20.39464760,-10.18496037,-1.23651195,0.000000
-20.70769501,-10.18410110,-1.25170183,0.000000
-21.02851486,-10.18316364,-1.26731849,0.000000
-21.35740280,-10.18228531,-1.28338218,0.000000
-21.69480515,-10.18132782,-1.29990363,0.000000
-22.04101563,-10.18039036,-1.31690216,0.000000
-22.39640617,-10.17937469,-1.33440828,0.000000
-22.76140594,-10.17835903,-1.35243165,0.000000
-23.13638687,-10.17728519,-1.37099731,0.000000
-23.52185440,-10.17621040,-1.39013970,0.000000
-37.82564545,-16.09156227,-2.22965121,0.000000
-37.92330170,-15.86085892,-2.22967386,0.000000
-38.01960754,-15.62960911,-2.22969604,0.000000
-38.11449051,-15.39773369,-2.22971773,0.000000
-38.20794678,-15.16529274,-2.22973943,0.000000
-38.30009842,-14.93234348,-2.22976065,0.000000
-38.39072037,-14.69882774,-2.22978163,0.000000
-38.47999954,-14.46470642,-2.22980213,0.000000
-38.56777191,-14.23005867,-2.22982240,0.000000
-38.65407944,-13.99488258,-2.22984242,0.000000
-38.73902130,-13.75914001,-2.22986197,0.000000
-38.82249832,-13.52296829,-2.22988105,0.000000
-38.90452957,-13.28621101,-2.22989988,0.000000
-38.98511505,-13.04898453,-2.22991848,0.000000
-39.06419754,-12.81124973,-2.22993660,0.000000
-39.14191437,-12.57306576,-2.22995448,0.000000
-39.21802521,-12.33437443,-2.22997212,0.000000
-39.29281235,-12.09523392,-2.22998929,0.000000
-39.36607361,-11.85562515,-2.23000598,0.000000
-39.43787003,-11.61558533,-2.23002243,0.000000
-39.50826263,-11.37511730,-2.23003864,0.000000
-39.57722473,-11.13423824,-2.23005462,0.000000
-39.64451218,-10.89288998,-2.23006988,0.000000
-39.71041107,-10.65113258,-2.23008513,0.000000
-39.77484131,-10.40902328,-2.23009992,0.000000
-39.83782959,-10.16652298,-2.23011446,0.000000
-39.89935303,-9.92361259,-2.23012853,0.000000
-39.95929718,-9.68031216,-2.23014212,0.000000
-40.01781082,-9.43664074,-2.23015571,0.000000
-40.07474518,-9.19265652,-2.23016858,0.000000
-40.13027191,-8.94833946,-2.23018122,0.000000
-40.18421936,-8.70363235,-2.23019361,0.000000
-40.23681641,-8.45863247,-2.23020554,0.000000
-40.28779221,-8.21328068,-2.23021722,0.000000
-40.33738327,-7.96769524,-2.23022842,0.000000
-40.38533020,-7.72173834,-2.23023963,0.000000
-40.43185425,-7.47548819,-2.23025012,0.000000
-40.47679520,-7.22900391,-2.23026037,0.000000
-40.52031326,-6.98220682,-2.23027015,0.000000
-40.56228256,-6.73519516,-2.23027968,0.000000
-40.60275269,-6.48790979,-2.23028874,0.000000
-40.64171600,-6.24033213,-2.23029757,0.000000
-40.67918015,-5.99257803,-2.23030615,0.000000
-40.71492004,-5.74457026,-2.23031425,0.000000
-40.74947357,-5.49636698,-2.23032212,0.000000
-40.78228378,-5.24792957,-2.23032928,0.000000
-40.81357193,-4.99933577,-2.23033643,0.000000
-25.99724579,-3.02373052,-1.41963136,0.000000
-25.42527199,-2.80031252,-1.38744044,0.000000
-25.12574196,-2.61240220,-1.37019777,0.000000
-24.53751945,-2.40017581,-1.33730233,0.000000
-23.61693382,-2.16490221,-1.28638518,0.000000
-23.35775375,-1.99767578,-1.27158153,0.000000
-22.93087769,-1.82046866,-1.24771667,0.000000
-22.44205093,-1.64412105,-1.22054863,0.000000
-21.64408112,-1.45308590,-1.17664742,0.000000
-21.20224571,-1.29369140,-1.15217781,0.000000
-21.08771515,-1.15775383,-1.14554751,0.000000
-20.68205070,-1.00912106,-1.12315381,0.000000
-20.28494072,-0.86585933,-1.10128558,0.000000
-19.90308571,-0.72804683,-1.08029175,0.000000
-19.24218750,-0.58646482,-1.04420686,0.000000
-18.93714714,-0.46167967,-1.02748644,0.000000
-18.88244057,-0.34523436,-1.02436769,0.000000
-18.90482330,-0.23039062,-1.02549708,0.000000
-18.94626999,-0.11541016,-1.02769005,0.000000
-18.98794937,0.00003906,-1.17138088,0.000000
-19.02970695,0.11603516,-1.17398226,0.000000
-19.07181549,0.23250000,-1.17664230,0.000000
-19.11400414,0.34953123,-1.17935586,0.000000
-19.15640640,0.46708983,-1.18213105,0.000000
-19.19904327,0.58523434,-1.18495858,0.000000
-19.24185562,0.70392579,-1.18784308,0.000000
-19.28484344,0.82324219,-1.19078696,0.000000
-19.32814407,0.94312495,-1.19379056,0.000000
-19.37163925,1.06361330,-1.19685245,0.000000
-19.41535187,1.18472648,-1.19997704,0.000000
-19.54722595,1.31240237,-1.20860338,0.000000
-20.39834023,1.49445307,-1.26176333,0.000000
-20.44476509,1.62314451,-1.26522446,0.000000
-20.49146461,1.75261712,-1.26875210,0.000000
-20.53843689,1.88279295,-1.27234650,0.000000
-20.58562469,2.01369143,-1.27600801,0.000000
-20.63314438,2.14539051,-1.27974129,0.000000
-20.68095589,2.27781248,-1.28354180,0.000000
-20.72900391,2.41103506,-1.28741229,0.000000
-20.77736282,2.54509759,-1.29135668,0.000000
-20.82607460,2.67994142,-1.29537106,0.000000
-20.87500000,2.81572270,-1.29946113,0.000000
-20.92425728,2.95228505,-1.30362511,0.000000
-20.97390556,3.08976555,-1.30786264,0.000000
-21.02382851,3.22814441,-1.31217623,0.000000
-21.07408142,3.36748028,-1.31657493,0.000000
-21.12464714,3.50771475,-1.32104385,0.000000
-21.17564392,3.64890623,-1.32559562,0.000000
-21.22693253,3.79109359,-1.33022857,0.000000
-21.27857399,3.93427730,-1.33494365,0.000000
-21.33062363,4.07851553,-1.33974147,0.000000
-21.38302612,4.22371101,-1.34462643,0.000000
-21.43581963,4.37005854,-1.34959769,0.000000
-21.48898315,4.51746082,-1.35465288,0.000000
-21.54257774,4.66599607,-1.35979676,0.000000
-21.59662056,4.81564426,-1.36503327,0.000000
-21.65099525,4.96650362,-1.37036097,0.000000
-21.70587921,5.11853504,-1.37577927,0.000000
-21.76117134,5.27175760,-1.38129497,0.000000
-21.81689453,5.42623043,-1.38690698,0.000000
-21.87306595,5.58195305,-1.39261413,0.000000
-21.92974472,5.73898411,-1.39842308,0.000000
-21.81683540,5.85173798,-1.39347076,0.000000
-21.59218788,5.93279266,-1.38140869,0.000000
-21.37144470,6.01244116,-1.36960506,0.000000
-21.25894547,6.12083960,-1.36475730,0.000000
-21.24558640,6.25744104,-1.36632323,0.000000
-21.30259705,6.41558599,-1.37247741,0.000000
-21.36017609,6.57519531,-1.37874758,0.000000
-21.41830063,6.73623037,-1.38512170,0.000000
-21.47693253,6.89878893,-1.39160609,0.000000
-21.53611374,7.06285143,-1.39820600,0.000000
-21.59591675,7.22853518,-1.40492332,0.000000
-21.65626907,7.39578104,-1.41175318,0.000000
-21.71720695,7.56470680,-1.41870546,0.000000
-21.77871132,7.73533201,-1.42577934,0.000000
-24.09837914,8.72492123,-1.58109403,0.000000
-23.92173767,8.82628918,-1.57300508,0.000000
-23.74695206,8.92656231,-1.56505311,0.000000
-23.63025284,9.04742146,-1.56096542,0.000000
-23.75253868,9.26062489,-1.57274413,0.000000
-23.87669945,9.47705078,-1.58475792,0.000000
-24.00273323,9.69681644,-1.59702003,0.000000
-24.13078117,9.91998005,-1.60953093,0.000000
-24.26085854,10.14673805,-1.62231386,0.000000
-24.39296913,10.37716770,-1.63533723,0.000000
-24.52726555,10.61128902,-1.64864254,0.000000
-24.66376877,10.84923840,-1.66223204,0.000000
-24.80255890,11.09115219,-1.67610800,0.000000
-24.94367218,11.33722591,-1.69028413,0.000000
-25.08720589,11.58742142,-1.70476675,0.000000
-25.23320198,11.84199238,-1.71956050,0.000000
-25.38179588,12.10101509,-1.73467588,0.000000
-25.53298759,12.36464787,-1.75013638,0.000000
-25.68699074,12.63296890,-1.76592505,0.000000
-25.84369087,12.90626907,-1.78207469,0.000000
-26.00335884,13.18457031,-1.79858887,0.000000
-32.11550522,16.53044891,-2.22828436,0.000000
-32.01371002,16.72566414,-2.22826052,0.000000
-31.91087914,16.92027283,-2.22823620,0.000000
-31.80687523,17.11427689,-2.22821188,0.000000
-31.70163918,17.30757713,-2.22818685,0.000000
-31.59523392,17.50029182,-2.22816181,0.000000
-31.48763657,17.69228554,-2.22813678,0.000000
-31.37880707,17.88361359,-2.22811103,0.000000
-31.26894379,18.07435417,-2.22808504,0.000000
-31.15777206,18.26433563,-2.22805905,0.000000
-31.04558563,18.45369148,-2.22803259,0.000000
-30.93210793,18.64232445,-2.22800589,0.000000
-21.84603500,13.34837818,-1.57936978,0.000000
-21.69218636,13.43660164,-1.57413828,0.000000
-21.53933525,13.52427673,-1.56900203,0.000000
-21.40585899,13.62304688,-1.56530666,0.000000
-21.57335854,13.91511726,-1.58372736,0.000000
-21.74492073,14.21412086,-1.60263765,0.000000
-30.23992157,20.03128815,-2.23769665,0.000000
-30.11695290,20.21492195,-2.23766756,0.000000
-23.14255714,15.73902321,-1.72656488,0.000000
-22.97849464,15.83312511,-1.72149777,0.000000
-22.81542969,15.92669868,-1.71651638,0.000000
-20.20605469,14.28908157,-1.52672732,0.000000
-20.06222534,14.37160110,-1.52244675,0.000000
-19.91917992,14.45361328,-1.51824677,0.000000
-19.77697182,14.53523445,-1.51413429,0.000000
-19.81132698,14.74728489,-1.52362633,0.000000
-20.00183487,15.07935524,-1.54531884,0.000000
-30.16029167,23.02742195,-2.34092975,0.000000
-30.21884727,23.36501884,-2.35648513,0.000000
-30.27820206,23.70712852,-2.37232757,0.000000
-21.89179611,17.35704994,-1.72350395,0.000000
-21.73320198,17.44802666,-1.71935713,0.000000
-21.57529259,17.53859329,-1.71528971,0.000000
-21.41816330,17.62873077,-1.71130514,0.000000
-21.26171875,17.71843719,-1.70740533,0.000000
-21.10603523,17.80775261,-1.70358944,0.000000
-20.95105362,17.89669800,-1.69984674,0.000000
-20.79669952,17.98521423,-1.69618630,0.000000
-20.64300728,18.07335854,-1.69260132,0.000000
-20.48992157,18.16119194,-1.68909693,0.000000
-20.33753777,18.24859428,-1.68566954,0.000000
-20.18576050,18.33566284,-1.68231773,0.000000
-15.24765587,14.02068329,-1.27786601,0.000000
-15.13302708,14.08644485,-1.27542686,0.000000
-15.01882744,14.15195274,-1.27304924,0.000000
-14.90501881,14.21720695,-1.27072489,0.000000
-14.79165936,14.28224564,-1.26845813,0.000000
-14.67869091,14.34703064,-1.26624143,0.000000
-14.88394451,14.72609329,-1.29167020,0.000000
-16.43005753,16.45509720,-1.43451655,0.000000
-16.30286980,16.52800751,-1.43218386,0.000000
-16.17613220,16.60070229,-1.42991173,0.000000
-16.04984283,16.67314339,-1.42770243,0.000000
-16.22203064,17.05890656,-1.45223570,0.000000
-18.26152229,19.43939400,-1.64539182,0.000000
-18.11677742,19.52242088,-1.64304602,0.000000
-17.97245979,19.60517502,-1.64076138,0.000000
-17.82859421,19.68773460,-1.63855028,0.000000
-17.94181633,20.05712891,-1.66015923,0.000000
-18.34669876,20.76304626,-1.70930314,0.000000
-18.77636719,21.51212883,-1.76151514,0.000000
-19.23312378,22.30835915,-1.81708038,0.000000
-19.71955109,23.15644455,-1.87633872,0.000000
-25.12122917,29.86636734,-2.40758562,0.000000
-24.93820190,30.01833916,-2.40754271,0.000000
-24.75443268,30.16921806,-2.40749979,0.000000
-12.59498024,15.54224586,-1.23412216,0.000000
-12.48796844,15.60365200,-1.23292732,0.000000
-12.38113213,15.66492176,-1.23178303,0.000000
-12.27451134,15.72611332,-1.23068869,0.000000
-12.16808605,15.78712845,-1.22963965,0.000000
-12.10933590,15.91056633,-1.23348176,0.000000
-13.59033203,18.08394432,-1.39553130,0.000000
-13.46990204,18.15304565,-1.39450157,0.000000
-13.74386692,18.76015663,-1.43466997,0.000000
-14.83187485,20.50615120,-1.56126368,0.000000
-17.52447319,24.54251862,-1.86040902,0.000000
-17.36435509,24.63433456,-1.85931575,0.000000
-17.20445251,24.72607422,-1.85829234,0.000000
-22.08777237,32.16066360,-2.40687561,0.000000
-21.89089775,32.29398346,-2.40682936,0.000000
-21.69331932,32.42623138,-2.40678334,0.000000
-21.49488258,32.55722427,-2.40673685,0.000000
-21.29566383,32.68695068,-2.40669012,0.000000
-21.09566307,32.81550598,-2.40664339,0.000000
-20.89486313,32.94281006,-2.40659642,0.000000
-20.69334030,33.06888580,-2.40654922,0.000000
-20.49095726,33.19369125,-2.40650177,0.000000
-20.28794861,33.31740189,-2.40645432,0.000000
-20.08410072,33.43964767,-2.40640688,0.000000
-19.87947273,33.56074142,-2.40635896,0.000000
-19.67427635,33.68060303,-2.40631080,0.000000
-19.46828079,33.79923630,-2.40626287,0.000000
-19.26152229,33.91658020,-2.40621448,0.000000
-19.05406189,34.03261566,-2.40616584,0.000000
-18.84595680,34.14746094,-2.40611720,0.000000
-18.63712883,34.26095581,-2.40606833,0.000000
-18.42761612,34.37318420,-2.40601921,0.000000
-18.21738243,34.48415756,-2.40597010,0.000000
-18.00652313,34.59376907,-2.40592074,0.000000
-17.79501915,34.70220566,-2.40587139,0.000000
-17.58283234,34.80929565,-2.40582180,0.000000
-17.36999893,34.91513443,-2.40577197,0.000000
-17.15654182,35.01955032,-2.40572214,0.000000
-16.94248009,35.12263489,-2.40567207,0.000000
-16.72775269,35.22454834,-2.40562201,0.000000
-16.51240158,35.32509613,-2.40557146,0.000000
-16.29652214,35.42439270,-2.40552092,0.000000
-16.08001900,35.52228546,-2.40547037,0.000000
-15.86291027,35.61886597,-2.40541983,0.000000
-15.64515591,35.71402359,-2.40536880,0.000000
-15.42695236,35.80802536,-2.40531778,0.000000
-15.20810509,35.90060425,-2.40526652,0.000000
-14.98871040,35.99189377,-2.40521526,0.000000
-14.76876926,36.08175659,-2.40516376,0.000000
-14.54828072,36.17034912,-2.40511250,0.000000
-14.32724571,36.25753784,-2.40506077,0.000000
-14.10574150,36.34337997,-2.40500903,0.000000
-13.88369083,36.42794800,-2.40495706,0.000000
-13.66115189,36.51109314,-2.40490508,0.000000
-13.43806648,36.59283066,-2.40485287,0.000000
-13.21457005,36.67325974,-2.40480065,0.000000
-12.99054623,36.75232315,-2.40474844,0.000000
-12.76603508,36.83003998,-2.40469575,0.000000
-12.54107380,36.90630722,-2.40464330,0.000000
-12.31564426,36.98125076,-2.40459061,0.000000
-12.08978462,37.05482483,-2.40453792,0.000000
-11.86349583,37.12693405,-2.40448499,0.000000
-11.63669872,37.19769287,-2.40443206,0.000000
-11.40956974,37.26722717,-2.40437889,0.000000
-11.18199158,37.33517456,-2.40432572,0.000000
-10.95402336,37.40175629,-2.40427256,0.000000
-10.72564411,37.46701050,-2.40421915,0.000000
-10.49689388,37.53081894,-2.40416574,0.000000
-10.26773453,37.59328079,-2.40411210,0.000000
-10.03820324,37.65429688,-2.40405869,0.000000
-9.80832005,37.71388626,-2.40400481,0.000000
-9.57808590,37.77224350,-2.40395117,0.000000
-9.34753895,37.82900238,-2.40389729,0.000000
-9.11662102,37.88441467,-2.40384340,0.000000
-8.88539028,37.93847656,-2.40378928,0.000000
-8.65382767,37.99101639,-2.40373540,0.000000
-8.42191410,38.04218674,-2.40368104,0.000000
-8.18978500,38.09197235,-2.40362692,0.000000
-7.95730448,38.14029312,-2.40357256,0.000000
-7.72451162,38.18718719,-2.40351820,0.000000
-7.49146461,38.23279190,-2.40346384,0.000000
-7.25818348,38.27673721,-2.40340948,0.000000
-7.02462864,38.31945038,-2.40335488,0.000000
-6.79085922,38.36064529,-2.40330029,0.000000
-6.55675745,38.40042877,-2.40324569,0.000000
-6.32246065,38.43886566,-2.40319085,0.000000
-6.08794928,38.47579956,-2.40313625,0.000000
-5.85322237,38.51126862,-2.40308142,0.000000
-5.61828089,38.54541016,-2.40302658,0.000000
-5.38316393,38.57794952,-2.40297151,0.000000
-5.14785147,38.60923767,-2.40291667,0.000000
-4.91234350,38.63900375,-2.40286183,0.000000
-4.67667961,38.66730499,-2.40280676,0.000000
-4.44082022,38.69421768,-2.40275168,0.000000
-4.20484352,38.71968842,-2.40269661,0.000000
-3.96869135,38.74374771,-2.40264153,0.000000
-3.73244143,38.76622772,-2.40258622,0.000000
-3.49603510,38.78744125,-2.40253115,0.000000
-3.25949216,38.80702972,-2.40247607,0.000000
-3.02287102,38.82535172,-2.40242076,0.000000
-2.78615236,38.84222412,-2.40236545,0.000000
-2.54931641,38.85749817,-2.40231037,0.000000
-2.31242180,38.87140656,-2.40225482,0.000000
-2.07541013,38.88388443,-2.40219975,0.000000
-1.83841789,38.89498138,-2.40214443,0.000000
-1.60126948,38.90452957,-2.40208912,0.000000
-1.36414063,38.91263580,-2.40203357,0.000000
-1.12689447,38.91939545,-2.40197849,0.000000
-0.88970703,38.92464828,-2.40192294,0.000000
-0.65246093,38.92849350,-2.40186763,0.000000
-0.41517577,38.93068314,-2.40181231,0.000000
-0.17791015,38.93167877,-2.40175700,0.000000
0.05935547,38.93107224,-2.40170169,0.000000
0.29658201,38.92925644,-2.40164614,0.000000
0.53380859,38.92580032,-2.40159082,0.000000
0.77099609,38.92086029,-2.40153551,0.000000
1.00812495,38.91453171,-2.40148020,0.000000
1.24525392,38.90677643,-2.40142488,0.000000
1.48228514,38.89759827,-2.40136981,0.000000
1.71933591,38.88689423,-2.40131426,0.000000
1.95617187,38.87478256,-2.40125918,0.000000
2.19302726,38.86128998,-2.40120387,0.000000
2.42974615,38.84630585,-2.40114856,0.000000
2.66636705,38.82995987,-2.40109348,0.000000
2.90292954,38.81199265,-2.40103841,0.000000
3.13931632,38.79273224,-2.40098333,0.000000
3.37560534,38.77193451,-2.40092802,0.000000
3.61173820,38.74982452,-2.40087295,0.000000
3.84775376,38.72621155,-2.40081787,0.000000
4.08357430,38.70109177,-2.40076280,0.000000
4.31925774,38.67466736,-2.40070820,0.000000
4.55478525,38.64671707,-2.40065312,0.000000
4.79011726,38.61743927,-2.40059829,0.000000
5.02521467,38.58656311,-2.40054345,0.000000
5.26017570,38.55431366,-2.40048862,0.000000
5.49490213,38.52072144,-2.40043402,0.000000
5.72939444,38.48564529,-2.40037918,0.000000
5.96367168,38.44908142,-2.40032458,0.000000
6.19773436,38.41105270,-2.40026999,0.000000
6.43160152,38.37187576,-2.40021563,0.000000
6.66515589,38.33107376,-2.40016103,0.000000
6.89847660,38.28884506,-2.40010667,0.000000
7.13156223,38.24519348,-2.40005255,0.000000
7.36433554,38.20023346,-2.39999819,0.000000
7.59679651,38.15377045,-2.39994383,0.000000
7.82898426,38.10585785,-2.39988971,0.000000
8.06093693,38.05657959,-2.39983582,0.000000
8.29249954,38.00589752,-2.39978170,0.000000
8.52376938,37.95386505,-2.39972782,0.000000
8.75468731,37.90023422,-2.39967394,0.000000
8.98527336,37.84540939,-2.39962029,0.000000
9.21558571,37.78913879,-2.39956665,0.000000
9.44550800,37.73140717,-2.39951324,0.000000
9.67505836,37.67226410,-2.39945960,0.000000
9.90421867,37.61175537,-2.39940619,0.000000
10.13304710,37.54998016,-2.39935303,0.000000
10.36142540,37.48662186,-2.39929962,0.000000
10.58951187,37.42191315,-2.39924669,0.000000
10.81710911,37.35593796,-2.39919353,0.000000
11.04429626,37.28847504,-2.39914060,0.000000
11.27107430,37.21960831,-2.39908767,0.000000
11.49746037,37.14949036,-2.39903498,0.000000
11.72341728,37.07786942,-2.39898229,0.000000
11.94890594,37.00497818,-2.39892983,0.000000
12.17390633,36.93064499,-2.39887762,0.000000
12.39845657,36.85491943,-2.39882517,0.000000
12.62259769,36.77792740,-2.39877295,0.000000
12.84619141,36.69948959,-2.39872074,0.000000
13.06931591,36.61970520,-2.39866900,0.000000
13.29201126,36.53863144,-2.39861703,0.000000
13.51408195,36.45611191,-2.39856529,0.000000
13.73572254,36.37232208,-2.39851379,0.000000
13.95681572,36.28716660,-2.39846206,0.000000
14.17740250,36.20066452,-2.39841080,0.000000
14.39748001,36.11281204,-2.39835954,0.000000
14.61697197,36.02359390,-2.39830852,0.000000
14.83591747,35.93310547,-2.39825749,0.000000
15.05431652,35.84130859,-2.39820647,0.000000
15.27214813,35.74806595,-2.39815593,0.000000
15.48941326,35.65367126,-2.39810514,0.000000
15.70605469,35.55777359,-2.39805484,0.000000
15.92212868,35.46074295,-2.39800453,0.000000
16.13763618,35.36226654,-2.39795446,0.000000
16.35242081,35.26250076,-2.39790440,0.000000
16.56667900,35.16144562,-2.39785457,0.000000
16.78035164,35.05917740,-2.39780474,0.000000
16.93449211,34.83445358,-2.38945699,0.000000
17.00291061,34.43988037,-2.36945105,0.000000
17.07023430,34.05181503,-2.34987211,0.000000
17.13642502,33.67011642,-2.33069205,0.000000
17.20160103,33.29459000,-2.31191278,0.000000
17.26570320,32.92501831,-2.29351306,0.000000
17.32876968,32.56128693,-2.27549291,0.000000
17.39087868,32.20324326,-2.25782752,0.000000
17.45199203,31.85064316,-2.24052525,0.000000
17.51222610,31.50341797,-2.22356915,0.000000
17.64853477,31.29798698,-2.21661520,0.000000
17.83855438,31.18919945,-2.21657085,0.000000
18.02798843,31.07931519,-2.21652675,0.000000
18.21667862,30.96826172,-2.21648288,0.000000
18.40474510,30.85605431,-2.21643925,0.000000
18.59203148,30.74265480,-2.21639562,0.000000
18.77871132,30.62826157,-2.21635222,0.000000
18.96466827,30.51265526,-2.21630883,0.000000
19.14990234,30.39587784,-2.21626592,0.000000
19.33443260,30.27812386,-2.21622276,0.000000
19.51824188,30.15910149,-2.21618009,0.000000
19.70119095,30.03894424,-2.21613741,0.000000
19.88353539,29.91783142,-2.21609497,0.000000
20.06513596,29.79552650,-2.21605277,0.000000
20.24589729,29.67210960,-2.21601081,0.000000
20.42599487,29.54765511,-2.21596885,0.000000
20.60533142,29.42208862,-2.21592712,0.000000
20.78386688,29.29538918,-2.21588564,0.000000
20.96160126,29.16761589,-2.21584439,0.000000
21.13857460,29.03884697,-2.21580338,0.000000
21.31478500,28.90890503,-2.21576238,0.000000
21.49013710,28.77792931,-2.21572161,0.000000
21.66476440,28.64595604,-2.21568084,0.000000
21.83849525,28.51281166,-2.21564054,0.000000
22.00974655,28.37654305,-2.21542740,0.000000
22.18183517,28.24128914,-2.21538734,0.000000
22.35312462,28.10507774,-2.21534753,0.000000
22.52361298,27.96783066,-2.21530795,0.000000
22.69322205,27.82958984,-2.21526861,0.000000
22.86199188,27.69025421,-2.21522927,0.000000
23.02997971,27.55001831,-2.21519017,0.000000
23.19697189,27.40859222,-2.21515155,0.000000
23.36320305,27.26624870,-2.21511292,0.000000
23.52853394,27.12290955,-2.21507430,0.000000
23.69292831,26.97849464,-2.21503615,0.000000
23.85648346,26.83312416,-2.21499801,0.000000
24.01917839,26.68679619,-2.21496034,0.000000
24.18093681,26.53951073,-2.21492267,0.000000
24.34183502,26.39115143,-2.21488547,0.000000
24.50175667,26.24191284,-2.21484828,0.000000
24.66089821,26.09173775,-2.21481133,0.000000
24.81904221,25.94050789,-2.21477461,0.000000
24.97623062,25.78833961,-2.21473813,0.000000
25.13249969,25.63521385,-2.21470189,0.000000
25.28783226,25.48117065,-2.21466589,0.000000
25.44228554,25.32621002,-2.21462989,0.000000
25.59572220,25.17025375,-2.21459413,0.000000
25.74816322,25.01337814,-2.21455884,0.000000
25.89978409,24.85562515,-2.21452355,0.000000
26.05033112,24.69691277,-2.21448874,0.000000
26.19994164,24.53732300,-2.21445394,0.000000
26.34857368,24.37683487,-2.21441960,0.000000
26.49622917,24.21541023,-2.21438527,0.000000
26.64298820,24.05318260,-2.21435118,0.000000
26.78869057,23.88999939,-2.21431732,0.000000
26.93328094,23.72585869,-2.21428370,0.000000
27.07693291,23.56097603,-2.21425033,0.000000
27.56945229,23.69580078,-2.24267054,0.000000
27.71292877,23.52703094,-2.24263716,0.000000
27.85540962,23.35734367,-2.24260426,0.000000
27.99673843,23.18671799,-2.24257135,0.000000
28.13716698,23.01540947,-2.24253869,0.000000
28.27650261,22.84320259,-2.24250650,0.000000
28.41482353,22.67011642,-2.24247432,0.000000
28.55199242,22.49619102,-2.24244261,0.000000
28.68816376,22.32144547,-2.24241090,0.000000
28.82329941,22.14589882,-2.24237967,0.000000
28.95734406,21.96958923,-2.24234867,0.000000
29.09025383,21.79236221,-2.24231768,0.000000
29.22212791,21.61437416,-2.24228716,0.000000
29.35294914,21.43564415,-2.24225688,0.000000
29.48257828,21.25601578,-2.24222684,0.000000
29.61124992,21.07568359,-2.24219680,0.000000
29.73867035,20.89453125,-2.24216747,0.000000
29.86513519,20.71267509,-2.24213815,0.000000
29.99040985,20.52999878,-2.24210906,0.000000
30.11451149,20.34660149,-2.24208045,0.000000
30.23765564,20.16246033,-2.24205184,0.000000
30.35951042,19.97751999,-2.24202347,0.000000
30.48033142,19.79191399,-2.24199557,0.000000
30.59999847,19.60554695,-2.24196792,0.000000
30.71853447,19.41845703,-2.24194050,0.000000
30.83587837,19.23066330,-2.24191332,0.000000
30.95216751,19.04214859,-2.24188614,0.000000
31.06730461,18.85294914,-2.24185967,0.000000
31.18120956,18.66302681,-2.24183321,0.000000
31.29400253,18.47248077,-2.24180722,0.000000
31.40564346,18.28117180,-2.24178123,0.000000
31.51609230,18.08925819,-2.24175572,0.000000
31.62541008,17.89664078,-2.24173045,0.000000
31.73359299,17.70339775,-2.24170542,0.000000
31.84048843,17.50951195,-2.24168062,0.000000
31.94628906,17.31490135,-2.24165606,0.000000
32.05083847,17.11970711,-2.24163198,0.000000
32.15423584,16.92392540,-2.24160814,0.000000
32.25644302,16.72746086,-2.24158454,0.000000
32.35746002,16.53038979,-2.24156117,0.000000
32.45724487,16.33275414,-2.24153805,0.000000
32.55587769,16.13447189,-2.24151540,0.000000
32.65328217,15.93564415,-2.24149275,0.000000
32.74943161,15.73615170,-2.24147058,0.000000
32.84441376,15.53613281,-2.24144864,0.000000
32.93814468,15.33550739,-2.24142694,0.000000
33.03066254,15.13437462,-2.24140549,0.000000
33.12197113,14.93265629,-2.24138451,0.000000
33.21212769,14.73040962,-2.24136353,0.000000
33.30097580,14.52759743,-2.24134326,0.000000
33.38853455,14.32419872,-2.24132299,0.000000
33.47496033,14.12040997,-2.24130297,0.000000
33.56005859,13.91597652,-2.24128342,0.000000
33.64392471,13.71107388,-2.24126410,0.000000
33.72661972,13.50570297,-2.24124503,0.000000
33.80796814,13.29974556,-2.24122620,0.000000
33.88812256,13.09337902,-2.24120760,0.000000
33.96697235,12.88650322,-2.24118948,0.000000
34.04459000,12.67916012,-2.24117160,0.000000
34.12109375,12.47134781,-2.24115396,0.000000
34.19613266,12.26310539,-2.24113679,0.000000
34.26995850,12.05439472,-2.24111962,0.000000
34.34253693,11.84519482,-2.24110293,0.000000
34.41382599,11.63562489,-2.24108648,0.000000
34.48388672,11.42560482,-2.24107051,0.000000
34.55263519,11.21513653,-2.24105453,0.000000
34.62007904,11.00429630,-2.24103904,0.000000
34.68619156,10.79300785,-2.24102402,0.000000
34.75117111,10.58136654,-2.24100900,0.000000
34.81476593,10.36933613,-2.24099445,0.000000
34.87707138,10.15691376,-2.24098015,0.000000
34.93814468,9.94410133,-2.24096608,0.000000
34.99787140,9.73095703,-2.24095249,0.000000
35.05624771,9.51740170,-2.24093890,0.000000
35.11349487,9.30357361,-2.24092579,0.000000
35.16925812,9.08933544,-2.24091315,0.000000
35.22388458,8.87480450,-2.24090052,0.000000
35.27703094,8.65992165,-2.24088836,0.000000
35.32898331,8.44470692,-2.24087667,0.000000
35.37966537,8.22923851,-2.24086499,0.000000
35.42896271,8.01341820,-2.24085379,0.000000
35.47698975,7.79730463,-2.24084258,0.000000
35.52365112,7.58093739,-2.24083209,0.000000
35.56894302,7.36423826,-2.24082160,0.000000
35.61304474,7.14730453,-2.24081159,0.000000
38.14181519,7.41326141,-2.39703512,0.000000
66.84156036,12.56917953,-4.19577217,0.000000
35.28664017,6.41306639,-2.21252203,0.000000
35.32488251,6.19785166,-2.21251297,0.000000
35.36179733,5.98248053,-2.21250486,0.000000
