//X,Y,Z,ObjIdx
9.21222591,12.33630848,0.53765213,0.000000
9.32953072,12.33585930,0.54010087,0.000000
9.44792938,12.33541012,0.54259109,0.000000
9.56738281,12.33494091,0.54512650,0.000000
9.68800735,12.33447266,0.54770553,0.000000
9.80972672,12.33400345,0.55032790,0.000000
9.93265629,12.33353519,0.55299908,0.000000
10.05679703,12.33306599,0.55571514,0.000000
10.18218708,12.33255863,0.55847883,0.000000
10.30878925,12.33207035,0.56129014,0.000000
10.43671894,12.33158207,0.56415325,0.000000
10.56593704,12.33107376,0.56706709,0.000000
10.69648457,12.33056641,0.57003099,0.000000
10.82843685,12.33005810,0.57304579,0.000000
10.96179676,12.32955074,0.57611680,0.000000
11.09660149,12.32902336,0.57924175,0.000000
11.23289013,12.32849598,0.58242232,0.000000
11.37066364,12.32794857,0.58564895,0.000000
11.50996113,12.32740211,0.58895367,0.000000
11.65089798,12.32685566,0.59230971,0.000000
11.79339790,12.32630825,0.59572494,0.000000
11.93761730,12.32578087,0.59920365,0.000000
12.08351517,12.32519531,0.60274339,0.000000
12.23113251,12.32460880,0.60635084,0.000000
12.38054657,12.32404232,0.61002213,0.000000
12.53175735,12.32343769,0.61376083,0.000000
12.68488216,12.32287121,0.61757153,0.000000
12.83992195,12.32226563,0.62145215,0.000000
12.99691391,12.32166004,0.62540418,0.000000
13.15593719,12.32103443,0.62943065,0.000000
13.31695271,12.32040977,0.63353193,0.000000
13.48019505,12.31980419,0.63771254,0.000000
13.64554691,12.31914043,0.64197189,0.000000
13.81312466,12.31849575,0.64631212,0.000000
13.98300743,12.31783199,0.65073621,0.000000
24.23275375,21.08608437,1.12173998,0.000000
24.23175812,20.82707977,1.11579454,0.000000
24.23078156,20.57080078,1.10995531,0.000000
24.22976494,20.31718636,1.10421646,0.000000
24.22880745,20.06616211,1.09857857,0.000000
24.22785187,19.81768417,1.09303749,0.000000
24.22691345,19.57170868,1.08759689,0.000000
24.22593689,19.32813454,1.08224225,0.000000
24.22500038,19.08695221,1.07698989,0.000000
24.22408104,18.84809494,1.07181931,0.000000
24.22316360,18.61148453,1.06674266,0.000000
24.22226524,18.37711906,1.06175089,0.000000
24.22136688,18.14494133,1.05684435,0.000000
24.22048759,17.91487312,1.05202162,0.000000
24.21960831,17.68690300,1.04728162,0.000000
24.21872902,17.46093750,1.04262185,0.000000
21.51037025,15.30996990,0.92199415,0.000000
21.50960922,15.11277294,0.91799754,0.000000
21.50886726,14.91729450,0.91406661,0.000000
21.50812531,14.72345638,0.91020554,0.000000
21.50738144,14.53125954,0.90640944,0.000000
21.50663948,14.34063435,0.90267807,0.000000
21.50589752,14.15159130,0.89901042,0.000000
21.50517464,13.96405220,0.89540541,0.000000
21.50445175,13.77800751,0.89186263,0.000000
21.50370979,13.59340763,0.88837904,0.000000
21.50304604,13.41025352,0.88495862,0.000000
21.50230408,13.22849560,0.88159347,0.000000
21.50160027,13.04811478,0.87828869,0.000000
21.50093651,12.86905289,0.87504041,0.000000
21.50023460,12.69132805,0.87184703,0.000000
21.49956894,12.51487255,0.86870956,0.000000
21.49888611,12.33968735,0.86563092,0.000000
21.49820328,12.16571236,0.86260176,0.000000
21.49753952,11.99296856,0.85962385,0.000000
21.50960922,11.82838821,0.85720962,0.000000
21.82132721,11.82719707,0.86674267,0.000000
22.14007759,11.82594681,0.87652481,0.000000
22.46609306,11.82467747,0.88656235,0.000000
22.79968643,11.82338810,0.89686567,0.000000
23.14117050,11.82207966,0.90744919,0.000000
23.49077988,11.82070255,0.91831708,0.000000
23.84886742,11.81932545,0.92948258,0.000000
24.21578026,11.81789970,0.94095898,0.000000
24.59195328,11.81643486,0.95275587,0.000000
24.97765541,11.81495094,0.96489269,0.000000
25.37324142,11.81341743,0.97737747,0.000000
25.77933502,11.81185532,0.99022990,0.000000
26.19621086,11.81023407,1.00346267,0.000000
26.62441254,11.80857372,1.01708877,0.000000
27.06437492,11.80685520,1.03112805,0.000000
27.51671791,11.80509758,1.04560137,0.000000
31.76288986,13.39820290,1.20382547,0.000000
31.76202965,13.17039967,1.20072675,0.000000
31.76113129,12.94376945,1.19768965,0.000000
31.76025391,12.71828079,1.19471049,0.000000
31.75941277,12.49388599,1.19179118,0.000000
31.75853539,12.27057552,1.18893015,0.000000
31.75769424,12.04832935,1.18612647,0.000000
31.75679588,11.82711887,1.18337846,0.000000
32.24800873,11.78677750,1.19898546,0.000000
32.86128998,11.78439426,1.21909285,0.000000
33.49546814,11.78194332,1.23993206,0.000000
34.15171814,11.77940369,1.26154864,0.000000
57.39687347,19.40643501,2.11581063,0.000000
57.51829910,19.05768585,2.11595988,0.000000
57.51679611,18.66895485,2.11167908,0.000000
57.51527405,18.28180695,2.10749364,0.000000
57.51378632,17.89614296,2.10340166,0.000000
57.51226425,17.51200104,2.09940505,0.000000
57.51079941,17.12924767,2.09549999,0.000000
58.46435547,17.02606392,2.12643027,0.000000
58.85357285,16.75098610,2.13683391,0.000000
58.85253906,16.36366081,2.13313556,0.000000
58.85148239,15.97760677,2.12952685,0.000000
58.85044861,15.59290028,2.12601066,0.000000
58.84941101,15.20940399,2.12258339,0.000000
58.84832001,14.82713795,2.11924577,0.000000
59.93392563,14.71282196,2.15507030,0.000000
61.52587891,14.70664978,2.20905590,0.000000
63.46234131,14.76125908,2.27529764,0.000000
65.66175842,14.85163021,2.35087538,0.000000
76.51792908,16.81758690,2.73583603,0.000000
76.51605225,16.32899284,2.73215818,0.000000
76.51413727,15.84167004,2.72859073,0.000000
76.51226044,15.35561466,2.72513485,0.000000
76.51039124,14.87079048,2.72179794,0.000000
76.50851440,14.38708019,2.71856022,0.000000
76.50663757,13.90458012,2.71544123,0.000000
76.50476074,13.42309570,2.71242976,0.000000
76.50292969,12.94274426,2.70950627,0.000000
76.50105286,12.46333027,2.70669913,0.000000
76.49921417,11.98489189,2.70399714,0.000000
76.49734497,11.50743103,2.70140004,0.000000
76.78132629,11.07204056,2.70899582,0.000000
80.14511871,11.05901337,2.82524586,0.000000
83.81118774,11.04477501,2.95205140,0.000000
26.80546761,2.53963852,0.94025737,0.000000
98.32418060,-1.49811518,3.43395376,0.000000
77.54382324,-10.21883774,2.73130178,0.000000
73.95597839,-10.20495129,2.60707021,0.000000
70.68027496,-10.19225597,2.49373937,0.000000
63.52767563,-9.55639648,2.24340987,0.000000
61.82730484,-9.68629837,2.18541503,0.000000
59.51404190,-9.69582939,2.10566998,0.000000
57.25931549,-9.68709946,2.02794623,0.000000
55.16515350,-9.67895508,1.95583141,0.000000
48.48859406,-8.81247044,1.72098553,0.000000
48.17472458,-9.05905247,1.71178603,0.000000
48.14199066,-9.35702133,1.71261787,0.000000
43.87927628,-8.80633736,1.56285501,0.000000
43.87822342,-9.08463860,1.56475878,0.000000
43.87710953,-9.36362267,1.56672561,0.000000
43.87605286,-9.64332962,1.56875527,0.000000
43.87496185,-9.92377949,1.57084942,0.000000
42.49089813,-9.88332939,1.52342415,0.000000
42.27294922,-10.10457993,1.51778877,0.000000
42.01955032,-10.31510735,1.51091874,0.000000
41.61367035,-10.48477554,1.49859393,0.000000
41.34718704,-10.68600559,1.49132001,0.000000
41.13523483,-10.89911079,1.48604321,0.000000
41.01398468,-11.13489246,1.48408639,0.000000
40.90752029,-11.37411118,1.48271430,0.000000
40.86539078,-11.63116169,1.48372781,0.000000
40.30429459,-11.73745060,1.46592569,0.000000
34.55462646,-10.29188442,1.25905895,0.000000
34.07738113,-10.37623978,1.24395120,0.000000
33.79870987,-10.51688480,1.23609483,0.000000
33.58570099,-10.67553711,1.23066080,0.000000
33.41423798,-10.84567356,1.22677720,0.000000
31.62738228,-10.47916985,1.16349983,0.000000
31.09525299,-10.51362324,1.14626110,0.000000
30.87464714,-10.64909172,1.14049816,0.000000
30.62824059,-10.77342796,1.13380134,0.000000
30.40746117,-10.90444279,1.12806690,0.000000
30.25312424,-11.05764580,1.12481856,0.000000
30.15042877,-11.22885704,1.12352371,0.000000
30.06013680,-11.40430641,1.12272966,0.000000
30.03993988,-11.60655212,1.12459421,0.000000
30.00773430,-11.80479431,1.12606120,0.000000
29.91707039,-11.98018551,1.12537575,0.000000
29.39167976,-11.97813416,1.10833931,0.000000
28.91019440,-11.98788071,1.09292102,0.000000
28.52205086,-12.03112316,1.08099806,0.000000
27.81824112,-11.93446255,1.05706072,0.000000
24.04316330,-10.48887634,0.91602278,0.000000
23.91531181,-10.60702133,0.91360092,0.000000
23.25583839,-10.48461914,0.89081466,0.000000
23.10652351,-10.58717728,0.88756454,0.000000
22.93041039,-10.67604446,0.88328260,0.000000
22.70970726,-10.74221611,0.87728924,0.000000
22.72011757,-10.91704082,0.88024062,0.000000
22.62788963,-11.04297829,0.87926072,0.000000
22.49974632,-11.15073204,0.87695050,0.000000
22.44404221,-11.29399395,0.87740034,0.000000
22.35240173,-11.41911125,0.87651932,0.000000
12.70507813,-6.58855438,0.49977767,0.000000
22.19228554,-11.68059540,0.87576127,0.000000
22.16640663,-11.84002876,0.87757337,0.000000
22.14597702,-12.00315380,0.87964338,0.000000
22.14531136,-12.17795849,0.88254803,0.000000
22.14462852,-12.35393524,0.88550490,0.000000
22.14390564,-12.53114223,0.88851482,0.000000
22.14320183,-12.70952129,0.89157820,0.000000
22.14251900,-12.88913059,0.89469558,0.000000
22.24673843,-13.13196278,0.90212321,0.000000
22.24603462,-13.31500912,0.90536851,0.000000
22.22421837,-13.48657227,0.90780807,0.000000
22.24458885,-13.68514633,0.91203105,0.000000
22.24388695,-13.87227535,0.91545027,0.000000
22.24314308,-14.06081009,0.91892987,0.000000
22.24242210,-14.25079060,0.92246991,0.000000
22.24167824,-14.44227505,0.92607224,0.000000
22.21064377,-14.61532211,0.92847151,0.000000
22.13529205,-14.75985336,0.92906296,0.000000
22.13453102,-14.95498943,0.93284500,0.000000
22.13374901,-15.15176678,0.93668437,0.000000
22.13298798,-15.35016537,0.94059551,0.000000
22.13222694,-15.55020428,0.94457108,0.000000
22.13142586,-15.75200176,0.94861740,0.000000
22.13064384,-15.95551682,0.95273298,0.000000
22.12982368,-16.16081047,0.95692122,0.000000
22.12904167,-16.36793900,0.96118146,0.000000
22.12822151,-16.57692337,0.96551585,0.000000
22.07578087,-16.74862289,0.96766186,0.000000
22.23144531,-17.08114243,0.97902906,0.000000
22.18511581,-17.26161003,0.98160380,0.000000
22.22976494,-17.51485252,0.98828506,0.000000
22.22890663,-17.73481369,0.99303418,0.000000
22.16808510,-17.90852547,0.99517471,0.000000
22.22718620,-18.18118095,1.00278211,0.000000
22.20544815,-18.39045906,1.00684035,0.000000
22.12058640,-18.54856491,1.00809801,0.000000
22.11970711,-18.77862167,1.01325357,0.000000
22.11878777,-19.01098633,1.01850045,0.000000
22.11791039,-19.24583054,1.02384102,0.000000
52.03929520,-45.84221649,2.42179370,0.000000
52.03710938,-46.40651321,2.43481421,0.000000
51.94607162,-46.89684296,2.44388247,0.000000
51.94386673,-47.47254944,2.45734191,0.000000
51.94158173,-48.05467606,2.47104383,0.000000
51.93931580,-48.64338684,2.48499250,0.000000
52.02583694,-49.32293701,2.50346422,0.000000
51.93648148,-49.84272385,2.51372504,0.000000
14.36671829,-13.95670891,0.69945663,0.000000
14.19195271,-13.95602512,0.69507521,0.000000
14.01931572,-13.95538044,0.69077343,0.000000
13.84880829,-13.95469666,0.68655044,0.000000
13.68040943,-13.95403290,0.68240368,0.000000
13.51396465,-13.95338821,0.67833173,0.000000
13.34955025,-13.95276356,0.67433274,0.000000
13.11111259,-13.87182617,0.66653764,0.000000
13.03542900,-13.96123981,0.66699719,0.000000
12.93300724,-14.02184582,0.66613173,0.000000
12.77519512,-14.02122021,0.66239178,0.000000
12.61910152,-14.02063465,0.65871811,0.000000
12.46476555,-14.02002907,0.65510845,0.000000
12.31206989,-14.01944351,0.65156204,0.000000
12.16109371,-14.01883793,0.64807844,0.000000
11.88205051,-13.86707973,0.63770372,0.000000
11.78453064,-13.92413044,0.63701123,0.000000
11.65810490,-13.94622040,0.63475907,0.000000
11.51400375,-13.94563484,0.63152844,0.000000
9.67167950,-11.86073208,0.53443342,0.000000
9.55152321,-11.86026382,0.53177994,0.000000
9.50484371,-11.95063496,0.53321820,0.000000
9.50427723,-12.10053730,0.53732342,0.000000
10.81460953,-13.94295883,0.61619157,0.000000
10.67875004,-13.94241142,0.61328077,0.000000
10.54415989,-13.94186497,0.61042005,0.000000
10.41082001,-13.94137669,0.60760820,0.000000
